timestamp,label,env,api_throughput_rps,api_error_rate,api_latency_p50_s,api_latency_p95_s,api_latency_p99_s,worker_tasks_ok,worker_tasks_err,worker_injected_total,worker_injected_error,worker_injected_slow,collector_cpu_cores,collector_mem_mb,collector_net_tx_bps,collector_net_rx_bps,spans_received_rps,spans_exported_rps,spans_dropped_rps,spans_refused_rps,logs_received_rps,logs_exported_rps,metrics_received_rps,metrics_exported_rps,api_cpu_cores,api_mem_mb,worker_cpu_cores,worker_mem_mb,jaeger_spans_received,jaeger_spans_saved
2026-05-05T22:50:11.567544Z,post-load,A,119.31776856498657,0.08168241389820177,0.12601551802829758,1.9870106761565811,4.3084782608695615,167.50613692153834,9.85544140376398,2582.4194268329256,1717.1187263439701,865.3167439586327,0.0,0.0,0.0,0.0,62.29657241567415,62.29657241567416,0.0,0.0,0.0,0.0,4.636785162287481,4.636785162287481,0.0,0.0,0.0,0.0,18148.793472250003,18148.86206774835
2026-05-05T22:50:16.599182Z,post-load,A,166.8090986781097,0.07826466099847396,0.1329622458857696,2.0124145785876943,4.285509554140126,211.53496490781484,12.382268446125314,2804.402844514949,1860.4154851175763,944.0114374865897,0.0,0.0,0.0,0.0,57.384948269905635,57.384948269905635,0.0,0.0,0.0,0.0,6.182155390294016,6.1821553902940165,0.0,0.0,0.0,0.0,18493.966019931522,18494.03461542987
2026-05-05T22:50:21.630065Z,post-load,A,179.27410262937778,0.08114413226493558,0.12357791225416036,1.9893884892086293,4.313290229885048,187.51136487616833,10.87391351783831,2804.2874470461356,1860.3268697240096,943.9707289021285,0.0,0.0,0.0,0.0,51.71379216292391,51.7137921629239,0.0,0.0,0.0,0.0,6.182380216383308,6.182380216383309,0.0,0.0,0.0,0.0,18188.840954465817,18188.90717960685
2026-05-05T22:50:26.663157Z,post-load,A,185.25657344437576,0.07940714566156262,0.12357581069237511,1.9849315068493132,4.3056179775280885,187.2204240462596,10.855729715969016,2804.0761178850576,1860.1809850421678,943.9083795079465,0.0,0.0,0.0,0.0,47.00598257960104,47.00598257960104,0.0,0.0,0.0,0.0,4.636953794119251,4.636953794119251,0.0,0.0,0.0,0.0,18521.9534138599,18522.019639000937
2026-05-05T22:50:31.693197Z,post-load,A,186.66012037895732,0.08183146614710181,0.12168122270742358,1.9815140845070358,4.313705234159783,174.8736225770084,10.27384805615158,2947.268361648549,1954.9757512331548,992.302904793271,0.0,0.0,0.0,0.0,42.44099356293414,42.44099356293414,0.0,0.0,0.0,0.0,6.182492635560243,6.182492635560243,0.0,0.0,0.0,0.0,18855.13209839502,18855.13209839502
2026-05-05T22:50:36.723540Z,post-load,A,184.92590235475956,0.08171091445427728,0.12173144876325086,1.9982394366197207,4.320247933884289,218.80568789322473,12.765028912244974,3169.231347737548,2098.252023875946,1070.9937959582194,0.0,0.0,0.0,0.0,37.2949776339237,37.2949776339237,0.0,0.0,0.0,0.0,6.182492635560243,6.182492635560243,0.0,0.0,0.0,0.0,18179.92737104738,18179.990111205076
2026-05-05T22:50:41.754831Z,post-load,A,187.32612055641422,0.0807610172781984,0.12060632688927943,1.9939635535307516,4.3130494505494426,192.74829981452524,11.164854347747028,3169.20485456977,2098.1175971555977,1071.0980102993874,0.0,0.0,0.0,0.0,27.439357020765904,27.439357020765904,0.0,0.0,0.0,0.0,4.636869476670182,4.636869476670182,0.0,0.0,0.0,0.0,18495.510364285237,18495.510364285237
2026-05-05T22:50:46.784634Z,post-load,A,186.6465443569649,0.08105211885046273,0.12055669800235021,1.994527649769588,4.31559065934067,192.41399374499963,11.146265182922393,3169.1837795323636,2097.9877276903308,1071.1996420011324,0.0,0.0,0.0,0.0,20.419295597941705,20.419295597941705,0.0,0.0,0.0,0.0,6.182155390294016,6.1821553902940165,0.0,0.0,0.0,0.0,18811.2188378385,18811.281577996204
2026-05-05T22:50:51.812953Z,post-load,A,186.9908350305499,0.08207721482057764,0.12023634762184382,2.006468531468527,4.325472972972967,147.25510519520668,8.582910552252105,3169.5179509780646,2098.202298538834,1071.3192392446688,0.0,0.0,0.0,0.0,14.892804538759481,14.892804538759478,0.0,0.0,0.0,0.0,6.1826050588256685,6.18260505882567,0.0,0.0,0.0,0.0,18000.65269341306,18000.652693413063
2026-05-05T22:50:56.846856Z,post-load,A,234.48438892222646,0.07948817371074059,0.12730590961761298,2.016680743243243,4.3018292682926855,119.48793482806903,6.873602094812067,3163.8189165641134,2092.411602575186,1071.4214883597936,0.0,0.0,0.0,0.0,7.073627552597603,7.073627552597603,0.0,0.0,0.0,0.0,4.636953794119251,4.636953794119251,0.0,0.0,0.0,0.0,18000.65269341306,18000.65269341306
2026-05-05T22:51:01.880532Z,post-load,A,246.81771894093686,0.08178000442054079,0.12154924911660778,1.9991637323943694,4.320979381443302,119.25370963049171,6.873727087576375,3164.0072177076236,2092.5123928277208,1071.508948397967,0.0,0.0,0.0,0.0,3.7822307888133255,3.7822307888133255,0.0,0.0,0.0,0.0,6.182492635560243,6.182492635560243,0.0,0.0,0.0,0.0,18000.652693413063,18000.65269341306
2026-05-05T22:51:06.913568Z,post-load,A,246.58132091940647,0.08171091445427729,0.12173144876325089,1.9982394366197158,4.320247933884294,119.17880457512774,6.873602094812068,3158.9760279893817,2088.0160288030265,1070.9599991863552,0.0,0.0,0.0,0.0,0.45461157986616235,0.45461157986616235,0.0,0.0,0.0,0.0,6.182717486179808,6.182717486179809,0.0,0.0,0.0,0.0,16820.77699679614,16820.776996796143
