timestamp,label,env,api_throughput_rps,api_error_rate,api_latency_p50_s,api_latency_p95_s,api_latency_p99_s,worker_tasks_ok,worker_tasks_err,worker_injected_total,worker_injected_error,worker_injected_slow,collector_cpu_cores,collector_mem_mb,collector_net_tx_bps,collector_net_rx_bps,spans_received_rps,spans_exported_rps,spans_dropped_rps,spans_refused_rps,logs_received_rps,logs_exported_rps,metrics_received_rps,metrics_exported_rps,api_cpu_cores,api_mem_mb,worker_cpu_cores,worker_mem_mb,jaeger_spans_received,jaeger_spans_saved
2026-05-08T03:29:41.371446Z,post-load,B,10.16493008201044,0.08228980322003578,0.03460953346855984,0.04846095334685598,0.0496921906693712,33.15571860661054,1.843608883554877,158.44418793796896,110.30022416076096,48.144782063171675,0.004909715782008619,172.953125,0.0,0.0,56.98907133635191,7.806563101667793,0.0,0.0,0.0,0.0,6.8917862273380255,7.146364082701434,0.0,0.0,0.0,0.0,464.53942323720617,464.5499916652775
2026-05-08T03:29:46.405839Z,post-load,B,19.238812212463404,0.04725897920604914,0.03770242914979757,0.9424999999999963,3.71071428571429,39.11550407331975,2.1026609931141502,192.33243878452484,130.94619372260098,61.39022886003367,0.004909805062554553,172.953125,0.0,0.0,56.44457375618272,8.607371145816868,0.0,0.0,0.0,0.0,6.764620308408496,6.5100378236834455,0.0,0.0,0.0,0.0,517.7408901483581,517.7408901483581
2026-05-08T03:29:51.439339Z,post-load,B,18.439045679371546,0.04635108481262327,0.03756993006993008,0.8361111111111135,3.70125,39.12702393075357,2.10272827562797,191.80510031257802,130.50140606858253,61.30647915929407,0.005273590223854812,174.953125,0.0,0.0,53.49966358131331,9.652334773563771,0.0,0.0,0.0,0.0,6.328308268625776,6.328308268625776,0.0,0.0,0.0,0.0,583.0632292476942,583.0740526725192
2026-05-08T03:29:56.466290Z,post-load,B,17.493453593249928,0.04677754677754677,0.037196428571428575,0.8694444444444432,3.8249999999999975,39.13578303905346,2.103321331805866,191.25112868429704,130.01653379623676,61.23800951523723,0.005273398432527778,174.953125,0.0,0.0,48.82439583219682,10.201298347062353,0.0,0.0,0.0,0.0,7.310021275435055,7.564599130798465,0.0,0.0,0.0,0.0,637.5050561173464,637.5050561173464
2026-05-08T03:30:01.495833Z,post-load,B,16.838812918242656,0.048596112311015106,0.03681059506531205,0.7472222222222162,3.748684210526305,42.09550132741754,2.400261846746918,221.14272277931872,153.84149064789136,67.30403243012589,0.005455338958393949,174.953125,0.0,0.0,43.42449810881583,10.365144020948502,0.0,0.0,0.0,0.0,7.164678498690719,6.910096013965668,0.0,0.0,0.0,0.0,691.9901766862985,692.0010001111235
2026-05-08T03:30:06.525854Z,post-load,B,16.365124102191107,0.04666666666666667,0.03597779369627507,0.5416666666666681,3.554687500000015,39.00567355251673,2.2548734361361653,220.6501870569703,153.4062410143895,67.24737151358312,0.005455041367397038,174.953125,0.0,0.0,38.65805982362033,9.528138921720156,0.0,0.0,0.0,0.0,6.327847986180563,6.327847986180562,0.0,0.0,0.0,0.0,663.1902587011601,663.1997599679958
2026-05-08T03:30:11.559585Z,post-load,B,15.384055862670936,0.04373522458628842,0.03559417040358745,0.6361111111111121,3.5483333333333436,46.26127436718068,2.5458248472505094,254.43132986760224,173.99574408591286,80.44506936191742,0.0050917422851012,174.953125,0.0,0.0,32.11434598388827,8.219526831663364,0.0,0.0,0.0,0.0,7.310287137895292,7.564874252150352,0.0,0.0,0.0,0.0,711.0291372182958,711.0386384851314
2026-05-08T03:30:16.594564Z,post-load,B,24.349881796690312,0.029873039581777446,0.03849400871459695,0.7979166666666598,3.656730769230772,40.40661199105308,2.2549144405448165,253.99914742666078,173.61054437517672,80.39215904166063,0.005091742285101198,174.953125,0.0,0.0,26.18610318052045,7.383026313396738,0.0,0.0,0.0,0.0,7.164808786892401,6.910221672637341,0.0,0.0,0.0,0.0,758.8300106680891,758.8300106680891
2026-05-08T03:30:21.625595Z,post-load,B,22.948792551643876,0.025356576862123614,0.0386863425925926,0.9545454545454448,3.8620689655172318,42.060663369217345,2.363980215304044,283.7242132191484,197.2765929683825,86.45135752560823,0.004909805062554554,174.953125,0.0,0.0,21.439482106488217,6.091795170206575,0.0,0.0,0.0,0.0,6.328193191736981,6.32819319173698,0.0,0.0,0.0,0.0,650.3119974396927,650.3119974396927
2026-05-08T03:30:26.658354Z,post-load,B,22.64006837482497,0.020883534136546186,0.0443609022556391,0.687500000000002,3.6900000000000053,42.62515684384718,2.4367623792984308,317.15816898027765,217.53670440452854,99.62451494179301,0.004909805062554554,175.1328125,0.0,0.0,16.202356706430027,5.018911841722432,0.0,0.0,0.0,0.0,7.31015420424789,7.564736688972942,0.0,0.0,0.0,0.0,688.5673880865703,688.5749889986798
2026-05-08T03:30:31.691982Z,post-load,B,21.73043351760256,0.017573221757322177,0.044409448818897634,0.7083333333333286,3.6304347826087024,47.34889810168012,2.7638373699905454,346.4813551895913,240.80740839516523,105.67491832477688,0.004909805062554554,175.1328125,0.0,0.0,11.383473959848706,4.600669188245563,0.0,0.0,0.0,0.0,7.164678498690719,6.910096013965668,0.0,0.0,0.0,0.0,726.7999759971196,726.807576909229
2026-05-08T03:30:36.713518Z,post-load,B,20.09237035420758,0.01357466063348416,0.045378521126760565,1.0220588235294037,3.830000000000009,49.0071283095723,2.709485016002328,379.8260853752784,261.00276401327454,118.82770377778789,0.00436403309391763,175.1328125,0.0,0.0,5.255023183925811,3.491226475134104,0.0,0.0,0.0,0.0,6.327847986180563,6.327847986180562,0.0,0.0,0.0,0.0,637.4779970662754,637.4843312441658
