timestamp,label,env,api_throughput_rps,api_error_rate,api_latency_p50_s,api_latency_p95_s,api_latency_p99_s,worker_tasks_ok,worker_tasks_err,worker_injected_total,worker_injected_error,worker_injected_slow,collector_cpu_cores,collector_mem_mb,collector_net_tx_bps,collector_net_rx_bps,spans_received_rps,spans_exported_rps,spans_dropped_rps,spans_refused_rps,logs_received_rps,logs_exported_rps,metrics_received_rps,metrics_exported_rps,api_cpu_cores,api_mem_mb,worker_cpu_cores,worker_mem_mb,jaeger_spans_received,jaeger_spans_saved
2026-05-05T22:58:26.635476Z,post-load,B,179.91380721182696,0.06599959571457448,0.12360624402676014,1.8776685393258377,4.31862170087977,153.8531476161036,7.764483398188894,2626.6232418188706,1727.0670511495591,899.5693582718172,0.0,0.0,0.0,0.0,59.749799985453485,14.837442723107134,0.0,0.0,0.0,0.0,6.909593424976362,6.909593424976362,0.0,0.0,0.0,0.0,3894.2593509350936,3894.2746774677466
2026-05-05T22:58:31.673433Z,post-load,B,186.74764519765793,0.06630963972736124,0.12586366440468844,1.8956117021276555,4.320926966292129,152.79848710768448,7.7099319925810095,2626.958321270995,1727.2860353561987,899.6852117997421,0.0,0.0,0.0,0.0,51.22283843985817,14.128557141558323,0.0,0.0,0.0,0.0,6.327847986180563,7.564324029457224,0.0,0.0,0.0,0.0,3980.6172849674276,3980.63264737835
2026-05-05T22:58:36.706486Z,post-load,B,177.56159650877353,0.06656426011264722,0.13218001261034049,1.945696721311471,4.33441091954024,152.1102685796374,7.673703925954213,2627.2530758182475,1727.4787140188519,899.7870546819313,0.0,0.0,0.0,0.0,46.476952450222754,13.692153832166563,0.0,0.0,0.0,0.0,7.564324029457225,6.327847986180562,0.0,0.0,0.0,0.0,4057.997748781243,4058.0131111921655
2026-05-05T22:58:41.743589Z,post-load,B,187.34771065934467,0.06619431233621274,0.12507689941556444,1.8777406417112306,4.314759887005652,180.89246099574504,9.110084736516713,2769.7140368125847,1809.7691254960996,959.9580958095808,0.0,0.0,0.0,0.0,43.2584780434585,12.328393490317303,0.0,0.0,0.0,0.0,6.90971906536958,6.90971906536958,0.0,0.0,0.0,0.0,4135.378212595059,4135.393575005981
2026-05-05T22:58:46.779873Z,post-load,B,186.3919850173646,0.06604233733294312,0.12454419035846725,1.8751347708894839,4.314559659090905,224.9577249668164,11.346073422186665,2958.1862744111795,1939.076386422184,1019.1134567606641,0.0,0.0,0.0,0.0,38.002072840336744,11.055148462643418,0.0,0.0,0.0,0.0,6.32761787006564,7.5640489481244435,0.0,0.0,0.0,0.0,4015.726213362076,4015.7408518629636
2026-05-05T22:58:51.808228Z,post-load,B,184.81206015529813,0.06582701958083244,0.12368543870566273,1.8888814016172515,4.318874643874651,196.4613678104486,9.928536359172988,2958.4643156882003,1939.2643735443387,1019.2135201125642,0.0,0.0,0.0,0.0,31.02213008928409,10.092193551906606,0.0,0.0,0.0,0.0,7.564599130798467,6.328078119033331,0.0,0.0,0.0,0.0,4089.35787282432,4089.3725113252067
2026-05-05T22:58:56.842226Z,post-load,B,235.79364646409545,0.06632220251407418,0.12811827956989247,1.9371861924686167,4.336201298701305,153.7650246394996,7.800992853635917,2958.7953681637123,1939.509104452905,1019.2998325242061,0.0,0.0,0.0,0.0,23.966686669212447,8.655647082355937,0.0,0.0,0.0,0.0,6.909970359863983,6.909970359863983,0.0,0.0,0.0,0.0,4163.018809288335,4163.033447789223
2026-05-05T22:59:01.872025Z,post-load,B,195.95577538551063,0.06560876020786935,0.11635951661631422,1.8160949868073875,4.298328690807802,152.05571618205954,7.673703925954213,2959.041807924927,1939.6568136204603,1019.4018876623904,0.0,0.0,0.0,0.0,20.80264760969578,7.328205407961015,0.0,0.0,0.0,0.0,6.328078119033331,7.564599130798467,0.0,0.0,0.0,0.0,4015.496117121512,4015.509985296646
2026-05-05T22:59:06.908032Z,post-load,B,238.00778266720008,0.06623882649553059,0.12713487155090392,1.9423437499999958,4.3396055437100225,122.61783532150132,6.219086412569101,2959.4015079601854,1939.8890455913863,1019.5224431124733,0.0,0.0,0.0,0.0,13.583546996890515,5.83710654083247,0.0,0.0,0.0,0.0,7.564599130798467,6.328078119033331,0.0,0.0,0.0,0.0,4085.2946425751575,4085.308510750292
2026-05-05T22:59:11.941584Z,post-load,B,186.73285690906116,0.06592657512902911,0.12165116279069768,1.8908288043478232,4.324790502793303,122.17918644191079,6.218973323877585,2959.769392715845,1940.1309052815723,1019.651878671996,0.0,0.0,0.0,0.0,8.346516829414654,4.982452312112451,0.0,0.0,0.0,0.0,6.909970359863983,6.909970359863983,0.0,0.0,0.0,0.0,4155.148640729342,4155.162508904477
2026-05-05T22:59:16.977863Z,post-load,B,186.50786435130465,0.06600370478697475,0.12174418604651163,1.8899590163934354,4.325628491620108,76.04189395592408,3.8366426649210856,2960.089276875615,1940.3426653557985,1019.7599755907382,0.0,0.0,0.0,0.0,3.763841664090769,3.218357364947179,0.0,0.0,0.0,0.0,6.32761787006564,7.5640489481244435,0.0,0.0,0.0,0.0,4010.920371124181,4010.92037112418
2026-05-05T22:59:22.007592Z,post-load,B,238.00778266720008,0.06623882649553059,0.12713487155090392,1.9423437499999958,4.3396055437100225,76.0264756155217,3.8367821944212097,2960.4279229342746,1940.568876729419,1019.8723798094037,0.0,0.0,0.0,0.0,0.34549851799319914,1.6729401923881222,0.0,0.0,0.0,0.0,7.564599130798465,6.328078119033331,0.0,0.0,0.0,0.0,4010.92037112418,4010.920371124181
