timestamp,label,env,api_throughput_rps,api_error_rate,api_latency_p50_s,api_latency_p95_s,api_latency_p99_s,worker_tasks_ok,worker_tasks_err,worker_injected_total,worker_injected_error,worker_injected_slow,collector_cpu_cores,collector_mem_mb,collector_net_tx_bps,collector_net_rx_bps,spans_received_rps,spans_exported_rps,spans_dropped_rps,spans_refused_rps,logs_received_rps,logs_exported_rps,metrics_received_rps,metrics_exported_rps,api_cpu_cores,api_mem_mb,worker_cpu_cores,worker_mem_mb,jaeger_spans_received,jaeger_spans_saved
2026-05-08T03:56:48.186713Z,post-load,A,110.01400178204501,0.0712396694214876,0.10348432055749128,2.5196721311475443,4.50393442622951,198.73077062952322,10.092010037458632,2373.1278191923525,1517.9573954983923,855.1793412610012,0.0038185983925519145,179.23828125,0.0,0.0,65.00709168272903,64.67978324908172,0.0,0.0,0.0,0.0,5.564243372004219,5.255118740226207,0.0,0.0,0.0,0.0,16903.38882395852,16903.453552126884
2026-05-08T03:56:53.217288Z,post-load,A,105.20765146556114,0.06774974075354304,0.11638434579439252,2.3803719008264412,4.46425925925926,205.00418227442995,10.328399461759465,2512.0586240099265,1597.006934026736,915.0551441880505,0.004182122336169899,179.23828125,0.0,0.0,61.91359371590661,65.00472761655394,0.0,0.0,0.0,0.0,6.182267801294639,5.564041021165177,0.0,0.0,0.0,0.0,17229.230423494162,17229.295151662525
2026-05-08T03:56:58.250993Z,post-load,A,62.89662696608784,0.07256432494940734,0.09487986270022883,2.5965277777777773,4.519305555555555,204.43676697881625,10.328211655605056,2511.537498873836,1596.6870310903255,914.8538568080521,0.004000509155710727,179.23828125,0.0,0.0,53.661375084101614,61.916971250886476,0.0,0.0,0.0,0.0,5.255214300001819,6.18260505882567,0.0,0.0,0.0,0.0,17554.81311035635,17554.877838524713
2026-05-08T03:57:03.280685Z,post-load,A,106.96947106205793,0.06374298827129016,0.12853799559471366,2.2818904593639546,4.433964143426296,243.48600832772698,12.400676400530939,2690.070019842946,1714.3589787550186,975.724156579201,0.004545702492863247,181.51171875,0.0,0.0,46.36616542720512,53.65747222575777,0.0,0.0,0.0,0.0,5.563939851264614,5.254832081749914,0.0,0.0,0.0,0.0,17183.18850033151,17183.25066580732
2026-05-08T03:57:08.313190Z,post-load,A,112.93753977634331,0.06746095636773466,0.10906685236768802,2.3497058823529415,4.455175438596488,243.34939539958182,12.38294390399127,2689.588383268381,1714.062638172439,975.5386260319308,0.004545950467323708,181.51171875,0.0,0.0,41.968214714332476,46.36869476670183,0.0,0.0,0.0,0.0,6.182492635560243,5.564243372004219,0.0,0.0,0.0,0.0,17495.88084363992,17495.943009115726
2026-05-08T03:57:13.346616Z,post-load,A,111.75764628868605,0.06768630003254149,0.10855932203389831,2.342828685258962,4.453202846975089,235.8075426410154,11.892206422518822,2828.4354878554914,1793.074370018864,1035.3708303419307,0.004545867806164197,181.51171875,0.0,0.0,35.18501681971089,41.96745158650786,0.0,0.0,0.0,0.0,5.255023183925811,6.182380216383309,0.0,0.0,0.0,0.0,17808.884014327356,17808.884014327356
2026-05-08T03:57:18.376402Z,post-load,A,111.06464224020367,0.06777996070726916,0.10837129840546696,2.3463709677419335,4.454642857142855,234.4073898970797,11.855838818780231,2827.8766750811833,1792.730954778299,1035.1588348206296,0.004727702518410764,181.51171875,0.0,0.0,32.36657877988908,35.18501681971089,0.0,0.0,0.0,0.0,5.564142194744978,5.255023183925812,0.0,0.0,0.0,0.0,17181.34110026003,17181.399994385356
2026-05-08T03:57:23.403875Z,post-load,A,113.39418845692258,0.06767158434894163,0.10674157303370788,2.326744186046505,4.4471631205673745,273.775320944103,13.910608430010548,3004.9834194760388,1909.0141675904924,1095.9766802658214,0.004909626504709602,181.51171875,0.0,0.0,23.802596646906938,32.3671673273448,0.0,0.0,0.0,0.0,6.182492635560243,5.564243372004219,0.0,0.0,0.0,0.0,17477.755233025346,17477.814127150672
2026-05-08T03:57:28.437197Z,post-load,A,107.57341576506957,0.0647396889790399,0.12226297968397293,2.237634408602145,4.416734693877551,246.97239698876243,12.546823289813435,3000.3152873691806,1904.9459434720256,1095.3693438971552,0.004546033131489462,181.51171875,0.0,0.0,16.202062080628444,23.803029476478823,0.0,0.0,0.0,0.0,5.2552143000018186,6.18260505882567,0.0,0.0,0.0,0.0,17668.237597773794,17668.237597773794
2026-05-08T03:57:33.468551Z,post-load,A,112.77183795185104,0.06820380522412126,0.10477544059124502,2.3246987951807188,4.448220640569396,235.8128625197738,11.964288961216067,3136.5688946747487,1982.2220414141002,1154.3468532606487,0.0043638743931487135,181.51171875,0.0,0.0,10.29147044384239,16.200883684564612,0.0,0.0,0.0,0.0,5.563939851264614,5.254832081749914,0.0,0.0,0.0,0.0,16624.849546094163,16624.849546094163
2026-05-08T03:57:38.497637Z,post-load,A,111.5394406662545,0.06798174111509618,0.10726082004555809,2.338508064516127,4.4523214285714285,207.69916171149055,10.546796865055555,3126.4408342599872,1974.1124460958476,1152.32838816414,0.0047278744567490405,181.51171875,0.0,0.0,5.07337297474224,10.292219009692143,0.0,0.0,0.0,0.0,6.1826050588256685,5.564344552943102,0.0,0.0,0.0,0.0,16624.849546094163,16624.849546094163
2026-05-08T03:57:43.527888Z,post-load,A,160.01745644979454,0.06545454545454545,0.12121729237770194,2.2857142857142883,4.43569553805775,207.45899552678475,10.582972687929592,3300.358004936129,2089.0401670689703,1211.3178378671587,0.004545950467323708,181.51171875,0.0,0.0,0.5273302542095502,5.0732807215332585,0.0,0.0,0.0,0.0,5.255118740226207,6.182492635560243,0.0,0.0,0.0,0.0,16624.849546094163,16624.849546094163
